Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
VTA1	1349.9302684817594	-0.20144598487472168	0.127170739685788	0.028426639307991296	0.0996085453908674	FALSE
TMEM167A	2249.4538819734407	-0.20151972759511075	0.0837684646677397	0.004778670094593564	0.03899939957413044	TRUE
GRIK2	991.0357851021283	-0.20157323671050797	0.07879940772658514	0.003216519000118218	0.03232515962080733	TRUE
FIBP	1326.5584752879229	-0.20161868519120343	0.07348797074966948	0.0019060393697634256	0.025929628332860458	TRUE
USP46-DT	33.52402012700316	-0.20170681379788516	0.13592196845753332	0.031493610727216806	0.1060379080405129	FALSE
ZNRF1	1502.5620438752571	-0.20180185234036424	0.08323930933469346	0.004516566629644253	0.0379007490050646	TRUE
PGAP1	1794.1570771297186	-0.20181565550870212	0.11256129442212595	0.019263302963913313	0.07954104102631739	FALSE
GLTPD2	123.29440891065913	-0.2018161368354183	0.1605240770913311	0.04008434498647679	0.12315270774801056	FALSE
SEMA3A	438.09073145400447	-0.20194506299646883	0.15101875665053738	0.03723876958103725	0.11770132395080199	FALSE
TRIM24	773.7804851129382	-0.20198463170655093	0.09055223481384311	0.007322455590455949	0.0476872084465899	TRUE
ZNG1A	395.1935288888643	-0.2020249148126951	0.08249922483288552	0.00428709443671283	0.036784170106907835	TRUE
PSMG1	302.0806485500942	-0.20209270566624846	0.09914769790370798	0.011525473169700939	0.059977524846736505	FALSE
ARPC5	1692.7043341919937	-0.202108550856195	0.09606814228618776	0.00974050605310868	0.05512143365220794	FALSE
KIT	965.7066478238758	-0.20218363242734877	0.15979985530254637	0.03986780427626362	0.12273450450406494	FALSE
USP22	14334.340899963408	-0.2021942777377035	0.11247746299229786	0.02093335956473362	0.08313783260858468	FALSE
ZMYM4	1721.6834810275645	-0.20224806537845905	0.08730684859114009	0.005868742918055029	0.043060020153883244	TRUE
RS1	80.73067179492284	-0.20233741444732606	0.12025964773588398	0.023335797074848386	0.0886791279278601	FALSE
FER1L6-AS2	19.874064771248644	-0.20236332100137083	0.1567308533459842	0.03903543137410084	0.12119924189688583	FALSE
SMIM10L2A	6524.905938537426	-0.2023902668333515	0.11880119651986137	0.02745352462945406	0.09752732554585077	FALSE
OCRL	2094.736638156784	-0.20240869518181123	0.1260001099244279	0.02824272920383327	0.09929850359916315	FALSE
CHUK	409.5708166787893	-0.20241256370449848	0.06655669499965708	7.521567399817361e-4	0.01784287263384653	TRUE
NLGN1	1183.660025500177	-0.20245351045727727	0.1150008105829293	0.020299422951821803	0.08178359560244715	FALSE
DDX3X	3116.990695540426	-0.2024646339566889	0.08033496982198693	0.003429037496356848	0.033079180052071486	TRUE
EXT2	1184.805805973357	-0.2025091952328632	0.057395581239935996	1.3816401402189934e-4	0.009248101195875203	TRUE
KIF5C	30359.758665980826	-0.20256347731091576	0.11156055987797471	0.02141367442493709	0.08429954169142903	FALSE
LOC102724023	1061.548595302201	-0.20258625823777351	0.1092836146863699	0.016714993749599224	0.07359869915672734	FALSE
PGRMC1	3991.704809356869	-0.20270361967569595	0.10629190456118383	0.01691665009280063	0.07402288558339629	FALSE
BMPR2	5495.512192319271	-0.20270475304299115	0.11777866981275277	0.022076265727028425	0.08574736490149287	FALSE
MSL3	761.3144562418611	-0.20271326618321672	0.10391251965224747	0.013687580213897908	0.06603500237229734	FALSE
ERLEC1	2295.056700751628	-0.20277955084459914	0.10166174217580251	0.012624298665070253	0.06309944214864371	FALSE
PCDH11Y	810.5300811152962	-0.2027969689028572	0.2787023710583823	0.036501494152126696	0.1162389992304384	FALSE
GTPBP4	972.2935945006997	-0.202885688405186	0.08157841885124908	0.0039000613851869234	0.035184129521846894	TRUE
PPP2R1A	16472.315094667996	-0.20291055467772343	0.11147411176880746	0.02152004219073286	0.08455832575184631	FALSE
GNPNAT1	583.884349796106	-0.20294060695046492	0.07143861301532384	0.0014052572630493016	0.02290214266708824	TRUE
MED8	509.9179700831177	-0.20294300480061067	0.06817125705917691	9.180680639168307e-4	0.01943469775490415	TRUE
PIP4P1	1532.2487010294092	-0.20297186571620943	0.07941591008288189	0.0032018255562460823	0.032308415818774396	TRUE
FAM20B	2937.945896444478	-0.2029718974062943	0.11177435624409666	0.019861738370557873	0.08091740786239737	FALSE
RIMS1	5010.498694033992	-0.20309381201165994	0.15649776636197837	0.03741132928403689	0.11806177970363557	FALSE
SOCS6	401.0770911336606	-0.20310899829386214	0.09251161743646984	0.007951914907272206	0.04970923977533461	TRUE
CADPS2	1420.095334228826	-0.20313256479196856	0.1882451763122149	0.04547475466808552	0.133359990246197	FALSE
CALML3	9.721660042105492	-0.20317194233268085	0.24445840512508327	0.040666866024539845	0.12432278846325272	FALSE
ARSB	491.6403141461288	-0.20324394479187585	0.0897033340525945	0.006702193282337777	0.04583876010531994	TRUE
RPS6KL1	2407.593034275692	-0.20327668863269097	0.09205156279475661	0.0077052330493487965	0.04886735593280653	TRUE
MADD	10281.891258118823	-0.20335194774265986	0.10342052151780157	0.014959710099650742	0.0692613553091153	FALSE
SKP1	5416.40886929712	-0.20341369762149158	0.0991389146259428	0.011113321200376636	0.0589125458676287	FALSE
MAD2L1BP	224.2673606279948	-0.2035676763043177	0.08923740442031892	0.006510044022527949	0.04529879277357907	TRUE
KCMF1	2035.07824597935	-0.2035701637549794	0.1164919069730602	0.01976018453961906	0.0807047536986547	FALSE
BTRC	2924.849216568193	-0.20357360521534354	0.10865934888509957	0.0157860659673659	0.0711787713462557	FALSE
PSMC1	1790.0523845852476	-0.20361223446474666	0.0788833068251833	0.003011357031690006	0.0315352173693722	TRUE
RAB7A	5298.87313370137	-0.203636798252631	0.08413783382142802	0.004348843680860794	0.037188542974323974	TRUE
FDPS	1707.3121433823599	-0.20372323180305962	0.07873355156086276	0.00288798105712588	0.030980519678228277	TRUE
SLC17A6	172.24858411998414	-0.20376264579684167	0.15181018041324623	0.036528664181645645	0.11627004733679534	FALSE
SLU7	2157.8720281403816	-0.2037746171537494	0.0808527582906708	0.0035236563781556487	0.033470349298232	TRUE
SMS	1360.939857891197	-0.203791893779846	0.09330553449943901	0.008075320365909818	0.050138387256958926	FALSE
OSTF1	560.6543604480765	-0.20382028022949475	0.0997865872450105	0.01116763572370224	0.05901515883483153	FALSE
PIK3R6	48.98508061461908	-0.20383423747467133	0.16524301840533892	0.04033259251498089	0.1236498872174826	FALSE
PEF1	1866.5491378007425	-0.20387962701779436	0.0797919300900903	0.0031975965470027127	0.032308415818774396	TRUE
TOMM22	285.37803956289065	-0.2039338412863808	0.092484245509872	0.007740028817495855	0.04892073644084153	TRUE
NSG1	1668.8897045123892	-0.20400402919004876	0.11664133143721843	0.019867135418983464	0.08092499359632908	FALSE
PTPRD	4796.454683785622	-0.20402402086119434	0.12376350142017868	0.02677418046092823	0.09598011310379087	FALSE
LRP1B	2325.5446131873196	-0.20403018585154864	0.10835464906577337	0.016249960934977572	0.07255590125287821	FALSE
PPP1CA	1482.2158115085306	-0.20417153869782925	0.11707430010745919	0.020460649470217075	0.08203297769442267	FALSE
MTX2	663.2563485853653	-0.20418410503911943	0.09040995672296386	0.006783122642071144	0.04607692686121443	TRUE
PPP4R4	1109.8786850367178	-0.20421124968610838	0.17715666204489325	0.046032750052303506	0.13429103022777264	FALSE
NHLRC4	20.78051768997454	-0.2042180732470643	0.13140333711378194	0.027389195150312195	0.09743488040107953	FALSE
TRUB2	1546.3765017144292	-0.2043414456137813	0.07732575914108875	0.0026481486961979933	0.029701822613113407	TRUE
ST8SIA4	261.74585111891366	-0.20434912009120942	0.10961044638451102	0.015624141028404844	0.0707832646788529	FALSE
FAM210A	299.53555907043733	-0.20441420324684464	0.08274187058967189	0.003941580438028064	0.03533504032569124	TRUE
PIN1	3898.911558052203	-0.2044806933670228	0.08509769387531486	0.004691921408435308	0.03861969592598657	TRUE
CRCP	1034.8936271299767	-0.20459434512726082	0.08281510136529528	0.003874798987198923	0.035073902101604486	TRUE
GRIP1	306.2341688790626	-0.2047509478142214	0.09704937697102682	0.00954804656915217	0.05465713479895761	FALSE
DMAP1	1228.703919705822	-0.20483980933076695	0.07079833882878918	0.0011745614001590571	0.02133484324679197	TRUE
TRMT1L	439.9540550902609	-0.2048500843126484	0.09967701896584993	0.010718643851495046	0.0579115400161493	FALSE
MED12L	727.9848555703845	-0.20490494817186158	0.12690039886937043	0.024893337736707825	0.09210812540422918	FALSE
HTRA2	575.5774774027718	-0.20490799265896958	0.0672557766645907	7.348518409495764e-4	0.017670407923337923	TRUE
ATXN7L3	8218.250142162742	-0.20497045871764166	0.11345533165813465	0.021136081200766193	0.08370793748572922	FALSE
HNRNPH2	2115.4147836042653	-0.20502714986426868	0.09086140248517939	0.0065858820874771075	0.045511280622170226	TRUE
SCN1B	3344.3913824320457	-0.20505583695884771	0.1718048331049458	0.03888834523385395	0.12090615226040807	FALSE
KIAA0232	2834.1947314841013	-0.2051039422390728	0.0980416245997747	0.009936963902697205	0.05568591864395212	FALSE
COPG1	4131.717990717626	-0.20514981919750988	0.09070554088044186	0.006721836046316458	0.04587850355274025	TRUE
TM9SF3	2883.893263307109	-0.20534519915558408	0.08452493438923006	0.0044368220540104315	0.03760815757218581	TRUE
HERC1	8224.850890492835	-0.20538692607370332	0.09617647848304213	0.008740460467092726	0.05205167039872182	FALSE
POP7	385.92755129332687	-0.20538817603699902	0.09676708757217341	0.009148058695991041	0.05343965722718172	FALSE
CACNB3	4897.710140496615	-0.20539390345416342	0.12270060216229399	0.02153401327069459	0.08459870118289695	FALSE
EIF5A2	555.93060063834	-0.20541681063986464	0.1195343496771364	0.020827352361780942	0.08283178427134978	FALSE
PREB	993.3809276948648	-0.20548138018098205	0.08932494297605957	0.0059838997148417145	0.04345370268837274	TRUE
AASDHPPT	2123.5719446972666	-0.20548895033830922	0.11053530824468302	0.01608028514429896	0.07200986641795952	FALSE
LARP4B	1720.2220505783175	-0.20550364124397924	0.08490666419527185	0.004474588879901956	0.03771439198774506	TRUE
TMOD2	15243.545473225946	-0.20551009655039057	0.1149065942509714	0.024754023500254227	0.09178313993647876	FALSE
HTR5A	651.7474875911445	-0.20553164789585682	0.15651037894075218	0.03642809311217854	0.11609521196213159	FALSE
SLC35A5	959.0404814400289	-0.2055482384146602	0.12834860084369226	0.02492024083096373	0.09216060631703098	FALSE
MFN2	7078.697115057694	-0.2055539772909773	0.08837722691127868	0.005749219924952246	0.04263121879318086	TRUE
APLP1	41438.76198697852	-0.20562828024142896	0.128153032140124	0.029043651474372902	0.10082912792710715	FALSE
LIG4	819.615839889319	-0.20565127469104097	0.10644260137896065	0.013871150327283137	0.06650018288841164	FALSE
LOC112268389	91.12472664464867	-0.20572609220341057	0.131270303078622	0.026095715361737156	0.09452555922790762	FALSE
STT3B	1558.3872729701297	-0.20585870162464667	0.09312584936961357	0.007455081756087518	0.048087272910779216	TRUE
TMEM179	3984.2319223390914	-0.20589169103012878	0.09307619753717222	0.0077574792476592	0.04896173557689947	TRUE
DACH1	343.86870720507824	-0.2059144161390238	0.1235885430956261	0.02266198965434134	0.08713104923869364	FALSE
TASP1	247.7627222425486	-0.20595645121749961	0.10589275986637911	0.013340791109171718	0.06515601204995215	FALSE
MAGED1	7120.85139972412	-0.2060092553803278	0.1178079098864584	0.019610782996698526	0.08035939417674379	FALSE
ATP2B1	13534.797956878374	-0.2060460073967373	0.1289361059046248	0.0257282209810213	0.09375524270893658	FALSE
STK25	8042.010643929095	-0.20619709779629566	0.1127834081671726	0.01973113383280702	0.08062941682505081	FALSE
A1BG-AS1	296.8650468655074	-0.20624770718101948	0.09248190474665786	0.007172516608907367	0.0472442036534033	TRUE
NNT	3395.803300064279	-0.2062667843022662	0.10160528770202641	0.011430495937700636	0.059714037655372657	FALSE
FDX2	713.161243472232	-0.20629261143207833	0.09227938046981794	0.0070950290771780375	0.04699577907870903	TRUE
RFTN1	1169.5384891404963	-0.20632901572644352	0.09215587567450972	0.006861174462576927	0.0462911894480728	TRUE
EXOC8	577.0278928403823	-0.20637551703748935	0.10927551447994113	0.015002189438836001	0.06942189622677052	FALSE
TGOLN2	6872.725093408388	-0.20637813210185513	0.10204783849325762	0.015049781063074207	0.06951909764902574	FALSE
BOLA2-SMG1P6	469.6532647857358	-0.20644250337422745	0.11405011200381056	0.01750663541314511	0.0753176215627819	FALSE
PEX19	2606.5403618229134	-0.20644877553357263	0.1115814679501078	0.01761636214038344	0.07564692592715394	FALSE
MPP2	3718.653594472687	-0.20652213262002553	0.12637736589860832	0.022899679782511752	0.08766211865907342	FALSE
ITPR1	8233.475804929069	-0.2065291192470232	0.11423474205156413	0.023611410219860608	0.08931136859766177	FALSE
ARHGDIG	5254.064517027957	-0.2065436015556388	0.10727522628641284	0.017091306727854416	0.07439707047234137	FALSE
DNAJA2	2024.670899810727	-0.20669267291334953	0.09014299381518884	0.006213405604869991	0.044220786361523844	TRUE
BNIP3L	3279.1195081036844	-0.20676702717717457	0.09068346293418254	0.006225446268642405	0.044244928898404826	TRUE
PPIH	119.88348431803334	-0.20681269512266462	0.07084250284341809	0.0010841751039454353	0.020682447066265756	TRUE
FGF7	613.3622538941838	-0.2068910305962967	0.1282765705090024	0.02447676984041157	0.0910807004300695	FALSE
DUSP5	176.8914813118358	-0.20692431325798047	0.11313446571382917	0.016538652171149748	0.07331580664251743	FALSE
KLC1	17953.013496473002	-0.2071129923948756	0.0821139245081006	0.0033349505023810046	0.03263633067008992	TRUE
CDKL2	828.4387441529593	-0.20712506106075035	0.1032862350162412	0.011223297095085625	0.05917174507155692	FALSE
ECPAS	3915.0944228936596	-0.2072632541418432	0.0898654850724931	0.00574423977416072	0.04263078212901172	TRUE
DDX1	2482.0347679851293	-0.20733127985734698	0.10550300769753289	0.013622434843277445	0.0658443562005782	FALSE
TUSC8	5.57508350532229	-0.20746733313601498	0.2298275106508874	0.04289524703010272	0.12833303133220067	FALSE
TWF2	1471.7572735481717	-0.20752616671400687	0.10149098809323917	0.011143394113395775	0.058956850109056984	FALSE
SPRYD7	964.1881844268532	-0.20756855501917504	0.07729933906321963	0.002200651522576394	0.027574489527671022	TRUE
RHOBTB2	7570.498484480023	-0.20768175388714477	0.137863868695733	0.03604565566137695	0.11540659432171205	FALSE
AKTIP	2245.890593930432	-0.20768390388314525	0.09697909031105281	0.00873039060673987	0.05205167039872182	FALSE
PPP1R15A	1305.2983863391178	-0.20774504971186025	0.1444889160053223	0.030213982544825317	0.1034593239187346	FALSE
ACTG1	35636.40277354385	-0.2077671726724366	0.10100072728652766	0.013138353601568278	0.06451376890757207	FALSE
DNAJC5	13931.250504350983	-0.2078055970194891	0.11896512815967278	0.02203550048313198	0.0857439741384838	FALSE
CNOT7	2233.1895394000385	-0.2078336179333778	0.11158988902086471	0.016702648567689604	0.0735786173247933	FALSE
CYB561D1	750.1224762366496	-0.2078625501562668	0.08664782477875299	0.00459024543631956	0.03817400598491155	TRUE
SLC25A25	1650.3813422402443	-0.20787723282093237	0.1005361726791395	0.010208647523696192	0.056380303766574956	FALSE
GSDME	619.9386753850533	-0.20792340811275015	0.065631583315021	4.7094901885084875e-4	0.014994189807831229	TRUE
RABGEF1	1445.6563086130839	-0.2080632644413178	0.05877615238777072	1.1631153912422617e-4	0.0086210191306346	TRUE
LARP1	12525.943018692076	-0.20809948623859942	0.0828215542582628	0.0024596762145891603	0.02883671159864227	TRUE
RXRB	1850.1644020489787	-0.208164215322884	0.0868926085897164	0.004460323846645038	0.037635899887658225	TRUE
SLC38A2	1803.5997040124905	-0.20820419248556732	0.11421226826817336	0.016595851087279803	0.07344137310844949	FALSE
ANO1	145.95010946484678	-0.20820707118767906	0.1725148675592512	0.03913161915303924	0.12133668945640337	FALSE
NOC4L	694.85564671734	-0.20828700003831116	0.1149415235414234	0.017053089430654436	0.07431550033248455	FALSE
EXT1	500.77110528023206	-0.20838649425305594	0.11100541620073737	0.015067717931374023	0.0695704314007693	FALSE
BEX2	1334.6439406144816	-0.2084331731053707	0.09726652470903142	0.008476316094795175	0.05133328784181247	FALSE
VAMP1	3009.2795534553243	-0.20853590614179773	0.18014711714803483	0.03885618835464456	0.12088433546695422	FALSE
SCAMP5	19131.545421938863	-0.20856119845388252	0.10818058332660867	0.015311111060429941	0.07004435539475663	FALSE
NIPSNAP1	2148.868572723097	-0.20871979068083849	0.0735080120797107	0.0014194964576483785	0.022980985083795393	TRUE
BICRAL	1071.0804310870421	-0.2087608591723923	0.10507980343685436	0.012186049455730515	0.061929040430197715	FALSE
GNAS	49265.76602483422	-0.2087898901780047	0.10357048078564687	0.013831704093064546	0.06638058073342423	FALSE
ZNF449	161.38907593876615	-0.20879112542315068	0.09464834292716062	0.0073785792803911536	0.04785464585884971	TRUE
SYS1-DBNDD2	250.19318352687043	-0.20879948615448826	0.15417145070193816	0.03381852581922958	0.11081787762006923	FALSE
RBM8A	2314.3079268394854	-0.2088049502914282	0.07368128892497265	0.0015080776262101265	0.023565128340752365	TRUE
DUSP3	4942.685591461318	-0.20882924764737718	0.08479711913814615	0.003935836570062633	0.035319157491914464	TRUE
SLC35F3	788.1153896127137	-0.20899005096439485	0.08886400445802739	0.005145458679494232	0.04043944811264498	TRUE
VWA8-AS1	8.840139836756842	-0.20899982012295626	0.18205207593990574	0.04038252141062237	0.12375323696545747	FALSE
FAM110C	266.866060827708	-0.20903896147903359	0.11951040839783182	0.018974034971291607	0.07878672220979788	FALSE
DRG1	993.9119387409293	-0.20913902808335338	0.07286678743038914	0.0011660497751395892	0.021252556888929516	TRUE
UBE2V1	2511.935774947748	-0.20918880582189245	0.07998330773766317	0.0025774312761058155	0.02937321703108603	TRUE
UQCRFS1	1229.1501252983169	-0.209201760097184	0.0937887531605544	0.0068829521777904	0.04630069809624847	TRUE
PDCD2	468.8043936619351	-0.20921948347751843	0.07133847854092275	0.0011576792083301793	0.021177011906997896	TRUE
JPT1	911.9370934768575	-0.20922842247261517	0.09396627628299394	0.006828168542082097	0.04618340155891906	TRUE
PJA1	1546.8811792732577	-0.20930251168451144	0.09470082990610333	0.007138536725902402	0.047146112263162114	TRUE
CBLN3	130.58553355141498	-0.20936808200374385	0.14095696402889435	0.028539845591355705	0.09986764678650487	FALSE
TTC19	1854.070474161723	-0.20945943689448188	0.06265503861296576	2.591026803101906e-4	0.012055647474920494	TRUE
NDUFAF5	383.77089657156284	-0.20947462530279487	0.07986518032310476	0.002488337480466875	0.028966363665319253	TRUE
MAPRE3	6096.727305468414	-0.20953107486817443	0.07782428078868507	0.00228533987367213	0.027842469605163594	TRUE
LDB2	2317.5936941568107	-0.20957866597772684	0.13162946348112792	0.02531249784249339	0.09304941764547779	FALSE
GRP	20.010127077189985	-0.20958438336290502	0.20594081243085469	0.042256358257917494	0.12731677187801746	FALSE
SPOCK3	2526.017167244484	-0.2096508305508734	0.14959807553139806	0.031157890182660557	0.10535822289861829	FALSE
LRTM2	2359.291063773059	-0.20967090051935183	0.14639999481103863	0.030402853154726666	0.10390894512063344	FALSE
TBR1	3276.736858574067	-0.2097126097883296	0.15543852915022885	0.032503019648532	0.10827402878262435	FALSE
C1orf216	5740.334793116709	-0.20977292751719384	0.15619748226260105	0.03218220984446153	0.10750257518742351	FALSE
CAND1	4100.132086772484	-0.20984010213926668	0.10065539803651127	0.010647858876068476	0.057733487776162856	FALSE
OPN3	776.5754795235991	-0.20996559393001415	0.13936898878314716	0.02770111204478934	0.09804172185054384	FALSE
RAB3A	11160.728984920268	-0.21009490369714856	0.10656330760669837	0.015125173981180365	0.0696842072441217	FALSE
PIP4K2C	2189.1857167550743	-0.21024230778826825	0.1206618419116881	0.02026172500338349	0.08170486021795591	FALSE
NCF2	36.03324858994921	-0.21027693458521607	0.24895432413437166	0.03951323252419628	0.12205328821264352	FALSE
BEND4	175.2958347984395	-0.21031035440127677	0.13597261579847136	0.026004545314115543	0.0944464622133481	FALSE
CAMLG	929.428683355556	-0.2103756331728747	0.08883065709034615	0.0050356305628147914	0.03991291791591245	TRUE
CCK	1685.067198499645	-0.21037563381023355	0.09546177289372197	0.006799809077637192	0.04614426708150597	TRUE
SELENOT	2380.242734221466	-0.21046942815030995	0.09114645446275849	0.005612350378848414	0.04216511816240834	TRUE
CACNA1B	5101.075602236962	-0.21058249702528634	0.10872807251271271	0.01661935449530117	0.07347734358187206	FALSE
PMS2	1510.6561956212238	-0.21069409043933823	0.0821587305960619	0.002836616189265767	0.030698156318136494	TRUE
SNAP25	53867.46562752991	-0.21081905810223425	0.13544557768071233	0.025536135911733805	0.0934270773999377	FALSE
ITGB1BP1	1552.7612095450602	-0.21088519437318654	0.07282049021358657	0.0010566629443168889	0.020430006859207955	TRUE
KRTAP5-AS1	599.5709215069079	-0.21090505548841457	0.1158462724803818	0.016192091344521205	0.07233984290764625	FALSE
MRPL46	196.30275762442983	-0.21102024550202914	0.08014195895295281	0.0024507099260732876	0.02883671159864227	TRUE
SLITRK3	847.3016148715092	-0.21102283363390473	0.1173031806252582	0.01706731342550016	0.0743279973969271	FALSE
GREM2	715.2817343669687	-0.21113484185510464	0.13849696948101775	0.026492197757467934	0.09547825340032429	FALSE
DLG4	24474.987600343815	-0.21117942553339963	0.12259614658449713	0.026385313488106344	0.09524008142064497	FALSE
ATMIN	2693.230788939042	-0.21127260207706353	0.1215401950176557	0.018744944991820892	0.07826984432293775	FALSE
ARL6IP1	11026.548635399051	-0.21131158895327207	0.10985738168168338	0.014766130121168893	0.06879695209641337	FALSE
FBXO11	2371.546559377863	-0.21131291582064138	0.08135725704063777	0.0026760144217225076	0.02983892944085321	TRUE
HSPA4	3635.4948536126667	-0.21131991550500603	0.09271101181920971	0.006116564674987931	0.04385230145312362	TRUE
NONO	2466.6081525922577	-0.2113810819854625	0.09521563833048664	0.007029340434315266	0.046777808494867755	TRUE
PKP1	128.57501976970417	-0.21144778052170518	0.20298958889226099	0.040699825259270746	0.12435936997266762	FALSE
DLK2	289.00355731278614	-0.21165652149110417	0.11174097544315736	0.013947856083461456	0.06674212405154675	FALSE
TAGLN3	6185.517304637629	-0.21170382916811067	0.0808368785630179	0.002426441787434651	0.028691170143571296	TRUE
PRPS2	545.962610502073	-0.2117058230538234	0.14014560434728704	0.02710861412090868	0.09673739586217327	FALSE
FAM87A	28.32017129787702	-0.2117545041740673	0.18303200490586669	0.0390413006219078	0.12119924189688583	FALSE
MORF4L2	4304.458725873601	-0.21176462732259094	0.09111412152447404	0.005524546235035711	0.04193736647257531	TRUE
HLF	5767.283091920351	-0.21182439018143068	0.1538157987053791	0.033582328134889164	0.11039153585064371	FALSE
DDX25	829.5658344435546	-0.21194042391840742	0.07889659389091516	0.0020586090346387167	0.026814208585594843	TRUE
SCN4B	3821.798910278382	-0.21194664091857232	0.13658380601920023	0.03171015131504122	0.10645464484902595	FALSE
MARCHF4	996.6250976480392	-0.21196645731277114	0.13379333222705414	0.023982693834888106	0.09000193889643582	FALSE
TMEM181	1783.2411035401174	-0.21201381155541124	0.09708757800911529	0.007591270644572643	0.048460504070149735	TRUE
SNX10	3356.836007406493	-0.2120430241320328	0.12026944313269895	0.017984906861589375	0.07656082103437348	FALSE
GDI1	31764.901625346858	-0.21207759118667985	0.09480752781831239	0.006663686595568302	0.04574066373185895	TRUE
PPFIA4	5678.014128633114	-0.21208626636691744	0.10855999969309434	0.014686550343531985	0.06861316540084371	FALSE
EXOC6B	2743.3205053763004	-0.2120874541392139	0.09812779312705218	0.008091350421844303	0.0502106787359338	FALSE
COL12A1	369.71384340435685	-0.21209232135936903	0.06597244555533031	3.857711210188774e-4	0.013878929622344655	TRUE
PCP4L1	695.3464699962541	-0.21212915562489673	0.13628837911762343	0.025090287127635426	0.0925402661785354	FALSE
DUSP22	1560.0596451495808	-0.21218454289152125	0.09762961735658812	0.0075641181928507335	0.04842968591241426	TRUE
SELENOI	2145.8844401254346	-0.21222346530989764	0.1368612629139578	0.0253044799538436	0.09304941764547779	FALSE
BTF3L4	1236.0834280225458	-0.21225675816926104	0.0843628623465992	0.003271247543366127	0.03234790443314789	TRUE
SYT1	51311.086662305555	-0.2122652250623744	0.1389107462694471	0.03347113118488036	0.11020312182508323	FALSE
LYSMD1	325.63462677683384	-0.21227684713603123	0.08629291778498453	0.003803058769303203	0.03471842347221677	TRUE
ZYG11B	3949.633642502957	-0.21229590825306274	0.11054496488811752	0.015920278295720153	0.07157246872459264	FALSE
TUBA8	1646.8198842695351	-0.2123194688082474	0.13516787812008255	0.024535690567691382	0.09121538276337292	FALSE
MRPL17	243.88073628718746	-0.2123851099118199	0.09992015497150351	0.008508463920112794	0.05137846374550833	FALSE
EPS15	5025.718573504766	-0.21243961304062456	0.11573655688088175	0.017022289037063067	0.07424235326093725	FALSE
SCUBE1	267.5113739310793	-0.21246660841948758	0.17080657147393266	0.036725031553603134	0.11670036400958952	FALSE
TRAPPC14	1491.4215179129992	-0.21252420745227116	0.09488425257552864	0.006552623343479336	0.04544157939379853	TRUE
GPD1L	1823.4985212869842	-0.2125267253875545	0.09854495462894765	0.00802894102663176	0.04999183713796776	TRUE
PARM1	2947.0215309966175	-0.212679241819388	0.1683786010467122	0.03519373956553838	0.11374489427280879	FALSE
ADAR	9153.673692274011	-0.21270187621987455	0.09248226486754245	0.0073784754982831584	0.04785464585884971	TRUE
ENTPD6	6846.702722881732	-0.21270416544238613	0.10117810723665568	0.010211646912611212	0.05638326606934295	FALSE
INSYN2B	343.92853450531	-0.21274382923690946	0.10799176072017248	0.011893023228688859	0.06116717316359141	FALSE
FTO	4199.961862911044	-0.21275014811872978	0.0805692600240462	0.0022565464486348167	0.02778709914671532	TRUE
UGCG	819.408056761263	-0.21276068597382	0.10009151764065156	0.008483108064210864	0.05133461320199539	FALSE
TRIM3	2057.2896832647366	-0.21279214475885033	0.11052698807022607	0.013819924630907652	0.06636924275567356	FALSE
UBE2Z	3133.1021426345346	-0.2128577672672026	0.0828578809253309	0.0027860998205591837	0.03052147033938428	TRUE
THRB	4116.515777835921	-0.21295005623923574	0.10458467439362962	0.010692248377201443	0.05783342795445772	FALSE
MTCH1	17149.29450521606	-0.21297128333039425	0.0986058074269617	0.01220698030443006	0.061988064136870656	FALSE
PTPN5	6177.524681171213	-0.21309491643883	0.11675941492725588	0.017510840774532008	0.07532096336162847	FALSE
KIDINS220	7193.149554567268	-0.2131703318772844	0.088963184835604725	0.004818889610663094	0.03922973718609515	TRUE
ACTR2	6487.657251562298	-0.21324755467073694	0.116514947675145	0.015716955003558793	0.07100701281655178	FALSE
NXPH4	469.49666147190356	-0.21325905129282222	0.18240640920007495	0.038209492134116306	0.11962413757305669	FALSE
UBN1	2054.8237989593454	-0.213332847886182	0.08119540059895985	0.0023554313066991195	0.028296988217715067	TRUE
HABP4	4071.786717913172	-0.2133788126674805	0.09355640996444131	0.005938538324548717	0.04328489867495358	TRUE
TIMP2	9139.272925819227	-0.2134758588057218	0.09877692290941655	0.010053118064361545	0.05601912196533198	FALSE
ULK2	2872.024534480229	-0.21353584652749838	0.11443861087592637	0.01691791155908028	0.07402288558339629	FALSE
MGAT5	3154.470026755055	-0.21356351693129527	0.10175892852104523	0.009089276705583032	0.05325613574205445	FALSE
CCNDBP1	1025.6428684808175	-0.21357512716882965	0.08508980869000479	0.003290168333984263	0.03240900753079507	TRUE
GABRB2	7759.623065723723	-0.21362768175855748	0.1310289726502679	0.0269767325372387	0.09640662130594577	FALSE
PRKCB	29865.68499558245	-0.21368594912199027	0.12192655947379857	0.02058523451013241	0.08226906222170935	FALSE
TMSB4Y	36.58100262425066	-0.21372482442685417	0.22794193030074203	0.0397354887459003	0.12250810063022548	FALSE
CXCR4	74.86782016025748	-0.2138174466650621	0.19546614718319583	0.039475576896961184	0.12205328821264352	FALSE
CCND2	4826.159295414622	-0.21383461795750555	0.09316221090723924	0.006244486286774638	0.04433895163673853	TRUE
